Date,Time,Latitude,Longitude,Speed,Altitude,ir,luminosity,pm1s,pm25s,pm10s,pm1e,pm25e,pm10e,a03um01Lair,a05um01Lair,a1um01Lair,a25um01Lair,a5um01Lair,a10um01Lair,Co2,Temp,Hum,
13/7/2021,19:42:18.000,14.5797,121.0834,0.46,110.5,65535,0.0,21,23,23,20,23,23,4032,1099,63,1,1,1,746.88,0,0
13/7/2021,19:42:19.000,14.5797,121.0834,0.46,110.4,65535,0.0,21,24,24,20,24,24,4161,1142,67,1,1,1,762.5,0,0
13/7/2021,19:42:19.000,14.5797,121.0834,0.46,110.4,23,6.488039,25,29,30,23,29,30,4947,1345,82,1,1,1,762.5,0,0
13/7/2021,19:42:24.000,14.5797,121.0834,0.33,110.4,23,6.488039,28,32,34,24,31,34,5691,1526,90,5,3,1,746.88,0,0
13/7/2021,19:42:24.000,14.5797,121.0834,0.33,110.4,23,6.54135,30,36,37,25,33,37,6237,1669,101,4,2,0,746.88,0,0
13/7/2021,19:42:24.000,14.5797,121.0834,0.33,110.4,23,6.594673,32,39,40,27,36,40,6498,1721,113,4,2,0,746.88,0,0
13/7/2021,19:42:24.000,14.5797,121.0834,0.33,110.4,23,6.594673,33,40,41,27,36,41,6714,1762,123,4,2,0,746.88,0,0
13/7/2021,19:42:24.000,14.5797,121.0834,0.33,110.4,23,6.701359,32,38,39,27,35,39,6456,1698,110,4,2,0,746.88,0,0
13/7/2021,19:42:34.000,14.5797,121.0834,0.29,110.4,23,6.701359,31,36,36,26,33,36,6225,1644,103,1,1,0,762.5,0,0
13/7/2021,19:42:34.000,14.5797,121.0834,0.29,110.4,22,6.688546,30,34,34,26,32,34,5970,1577,96,0,0,0,746.88,0,0
13/7/2021,19:42:38.000,14.5797,121.0834,0.27,110.4,23,6.701359,27,32,32,23,31,32,5730,1503,96,3,0,0,731.25,0,0
13/7/2021,19:42:40.000,14.5797,121.0834,0.32,110.4,22,6.741973,27,32,32,23,31,32,5730,1503,96,3,0,0,762.5,0,0
13/7/2021,19:42:42.000,14.5797,121.0834,0.24,110.4,65535,0.0,25,30,30,22,29,30,5298,1386,81,3,0,0,746.88,0,0
13/7/2021,19:42:42.000,14.5797,121.0834,0.24,110.4,8,1.654969,25,31,31,22,30,31,5358,1420,92,3,0,0,746.88,0,0
13/7/2021,19:42:46.000,14.5797,121.0834,0.1,110.4,65535,0.0,26,32,32,23,31,32,5502,1474,90,4,0,0,746.88,0,0
13/7/2021,19:42:48.000,14.5797,121.0834,0.06,110.4,21,6.462238,28,35,35,24,33,35,5706,1521,101,5,0,0,825,0,0
13/7/2021,19:42:50.000,14.5797,121.0834,0.17,110.4,22,6.261579,31,39,39,26,35,39,6207,1677,124,5,0,0,762.5,0,0
13/7/2021,19:42:52.000,14.5797,121.0834,0.28,110.4,13,3.850375,36,43,44,28,38,44,6927,1884,143,6,1,1,746.88,0,0
13/7/2021,19:42:52.000,14.5797,121.0834,0.28,110.4,23,6.861482,39,47,48,30,40,47,7455,2017,154,7,2,2,731.25,0,0
13/7/2021,19:42:57.000,14.5797,121.0834,0.39,110.4,23,6.91488,41,48,50,31,40,48,7776,2099,158,7,2,2,746.88,0,0
13/7/2021,19:42:58.000,14.5797,121.0834,0.24,110.4,24,6.927777,42,50,51,31,41,49,7983,2169,157,8,2,2,825,0,0
13/7/2021,19:43:00.000,14.5797,121.0834,0.28,110.4,24,6.927777,41,49,50,30,40,48,7983,2169,157,8,2,2,746.88,0,0
13/7/2021,19:43:03.000,14.5797,121.0834,0.33,110.4,24,7.034483,43,50,51,31,41,48,8247,2234,166,7,2,2,746.88,0,0
13/7/2021,19:43:05.000,14.5797,121.0834,0.26,110.4,24,7.034483,43,51,52,31,41,49,8343,2260,175,7,2,2,746.88,0,0
13/7/2021,19:43:06.000,14.5797,121.0834,0.29,110.4,25,7.047582,43,51,52,31,41,49,8343,2260,175,7,2,2,731.25,0,0
13/7/2021,19:43:08.000,14.5797,121.0834,0.37,110.4,25,7.100891,44,51,52,31,41,49,8466,2292,170,7,2,2,793.75,0,0
13/7/2021,19:43:10.000,14.5797,121.0834,0.43,110.4,24,7.034483,44,50,51,31,41,48,8508,2292,159,5,2,1,746.88,0,0
